-0.013,0.058,-0.142,0.0,0.0,0.0
-0.015,0.06,-0.14,0.005,0.0,0.0
-0.01,0.06,-0.14,-0.005,0.0,0.0
-0.015,0.06,-0.14,0.0,-0.005,0.0
-0.015,0.055,-0.14,-0.005,0.0,0.0
-0.02,0.055,-0.14,0.0,0.0,0.005
-0.02,0.055,-0.135,0.0,-0.005,0.0
-0.02,0.05,-0.135,0.0,0.0,0.005
-0.02,0.05,-0.13,-0.005,0.0,0.0
-0.025,0.05,-0.13,0.0,-0.005,0.0
-0.025,0.045,-0.13,-0.005,0.0,0.0
-0.03,0.045,-0.13,0.0,0.0,-0.005
-0.03,0.045,-0.135,-0.005,0.0,0.0
-0.035,0.045,-0.135,0.0,-0.005,0.0
-0.035,0.04,-0.135,0.005,0.0,0.0
-0.03,0.04,-0.135,0.0,0.005,0.0
-0.03,0.045,-0.135,0.0,-0.005,0.0
-0.03,0.04,-0.135,0.0,0.005,0.0
-0.03,0.045,-0.135,0.005,0.0,0.0
-0.025,0.045,-0.135,0.005,0.0,0.0
-0.02,0.045,-0.135,0.0,0.0,0.005
-0.02,0.045,-0.13,0.0,-0.005,0.0
-0.02,0.04,-0.13,-0.005,0.0,0.0
-0.025,0.04,-0.13,0.005,0.0,0.0
-0.02,0.04,-0.13,0.005,0.0,0.0
-0.015,0.04,-0.13,0.0,0.005,0.0
-0.015,0.045,-0.13,0.005,0.0,0.0
-0.01,0.045,-0.13,0.005,0.0,0.0
-0.005,0.045,-0.13,0.0,0.005,0.0
-0.005,0.05,-0.13,0.0,0.0,0.005
-0.005,0.05,-0.125,0.005,0.0,0.0
-0.0,0.05,-0.125,0.0,0.005,0.0
0.0,0.055,-0.125,0.005,0.0,0.0
0.005,0.055,-0.125,0.0,0.0,0.005
0.005,0.055,-0.12,0.0,0.005,0.0
0.005,0.06,-0.12,0.0,-0.005,0.0
0.005,0.055,-0.12,-0.005,0.0,0.0
-0.0,0.055,-0.12,0.0,0.005,0.0
-0.0,0.06,-0.12,0.0,0.0,0.005
-0.0,0.06,-0.115,-0.005,0.0,0.0
-0.005,0.06,-0.115,0.0,0.0,-0.005
-0.005,0.06,-0.12,0.005,0.0,0.0
-0.0,0.06,-0.12,-0.005,0.0,0.0
-0.005,0.06,-0.12,0.0,0.0,-0.005
-0.005,0.06,-0.125,0.005,0.0,0.0
-0.0,0.06,-0.125,-0.005,0.0,0.0
-0.005,0.06,-0.125,0.0,0.0,0.005
